time,AccX,AccY,AccZ,pressureTR, pressureBR, pressureTL, pressureBL,rawPressureTR,rawPressureBR,rawPressureTL,rawPressureBL
19:34:14.085248,0.615385,-0.074074,-0.846154,,,,,,,,
19:34:14.134234,0.634615,-0.055556,-0.807692,,,,,,,,
19:34:14.134591,0.634615,-0.111111,-0.769231,,,,,,,,
19:34:14.134706,0.634615,-0.111111,-0.807692,,,,,,,,
19:34:14.153124,0.576923,-0.111111,-0.865385,,,,,,,,
19:34:14.204715,0.634615,-0.111111,-0.807692,,,,,,,,
19:34:14.205051,0.634615,-0.055556,-0.807692,,,,,,,,
19:34:14.240088,0.634615,-0.055556,-0.788462,,,,,,,,
19:34:14.240282,0.615385,-0.055556,-0.807692,,,,,,,,
19:34:14.257349,0.596154,-0.055556,-0.826923,,,,,,,,
19:34:14.262502,0.634615,-0.092593,-0.807692,,,,,,,,
19:34:14.294152,0.596154,-0.074074,-0.826923,,,,,,,,
19:34:14.312818,0.615385,-0.074074,-0.846154,,,,,,,,
19:34:14.317778,0.615385,-0.018519,-0.846154,,,,,,,,
19:34:14.354657,0.596154,-0.018519,-0.865385,,,,,,,,
19:34:14.355036,0.576923,-0.018519,-0.884615,,,,,,,,
19:34:14.372593,0.576923,0.000000,-0.942308,,,,,,,,
19:34:14.383966,0.596154,0.000000,-0.903846,,,,,,,,
19:34:14.423128,0.596154,-0.018519,-0.846154,,,,,,,,
19:34:14.423314,0.557692,-0.018519,-0.865385,,,,,,,,
19:34:14.459344,0.576923,-0.018519,-0.884615,,,,,,,,
19:34:14.470517,0.576923,-0.037037,-0.846154,,,,,,,,
19:34:14.470654,0.557692,-0.037037,-0.903846,,,,,,,,
19:34:14.516733,0.596154,0.018519,-0.884615,,,,,,,,
19:34:14.517209,0.596154,0.018519,-0.865385,,,,,,,,
19:34:14.567202,0.538462,-0.037037,-0.865385,,,,,,,,
19:34:14.567543,0.557692,0.000000,-0.865385,,,,,,,,
19:34:14.582396,0.576923,0.000000,-0.846154,,,,,,,,
19:34:14.582722,0.576923,0.037037,-0.846154,,,,,,,,
19:34:14.630301,0.596154,0.055556,-0.826923,,,,,,,,
19:34:14.644024,0.576923,0.000000,-0.865385,,,,,,,,
19:34:14.684109,0.557692,0.055556,-0.903846,,,,,,,,
19:34:14.692753,0.596154,0.037037,-0.884615,,,,,,,,
19:34:14.750952,0.596154,0.037037,-0.865385,,,,,,,,
19:34:14.765331,0.596154,0.074074,-0.884615,,,,,,,,
19:34:14.795520,0.557692,0.000000,-0.903846,,,,,,,,
19:34:14.795915,0.519231,0.000000,-0.903846,,,,,,,,
19:34:14.796199,0.500000,0.000000,-0.923077,,,,,,,,
19:34:14.811079,0.461538,0.000000,-0.942308,,,,,,,,
19:34:14.834951,0.480769,-0.037037,-0.903846,,,,,,,,
19:34:14.836091,0.461538,-0.018519,-0.923077,,,,,,,,
19:34:14.861531,0.480769,-0.055556,-0.884615,,,,,,,,
19:34:14.873156,0.461538,-0.055556,-0.923077,,,,,,,,
19:34:14.873452,0.461538,-0.037037,-0.942308,,,,,,,,
19:34:14.892374,0.480769,-0.037037,-0.903846,,,,,,,,
19:34:14.931744,0.461538,-0.055556,-0.903846,,,,,,,,
19:34:14.946907,0.480769,-0.018519,-0.903846,,,,,,,,
19:34:15.030224,0.461538,-0.018519,-0.923077,,,,,,,,
19:34:15.043397,0.461538,-0.037037,-0.980769,,,,,,,,
19:34:15.083674,0.480769,-0.055556,-0.923077,,,,,,,,
19:34:15.084271,0.480769,-0.055556,-0.884615,,,,,,,,
19:34:15.084418,0.423077,-0.055556,-0.942308,,,,,,,,
19:34:15.095008,0.423077,-0.018519,-0.942308,,,,,,,,
19:34:15.138547,0.423077,-0.018519,-0.980769,,,,,,,,
19:34:15.138743,0.403846,-0.037037,-0.980769,,,,,,,,
19:34:15.139007,0.384615,0.018519,-1.019231,,,,,,,,
19:34:15.156560,0.423077,0.018519,-1.019231,,,,,,,,
19:34:15.166763,0.480769,0.037037,-1.000000,,,,,,,,
19:34:15.167661,0.461538,0.092593,-1.057692,,,,,,,,
19:34:15.193690,0.442308,0.055556,-1.019231,,,,,,,,
19:34:15.194158,0.403846,0.000000,-1.019231,,,,,,,,
19:34:15.211555,0.365385,0.018519,-0.942308,,,,,,,,
19:34:15.229136,0.384615,0.018519,-0.923077,,,,,,,,
19:34:15.256010,0.326923,-0.018519,-0.923077,,,,,,,,
19:34:15.256299,0.269231,0.018519,-0.980769,,,,,,,,
19:34:15.256464,0.288462,-0.018519,-0.942308,,,,,,,,
19:34:15.272814,0.269231,0.018519,-0.980769,,,,,,,,
19:34:15.283686,0.250000,0.018519,-0.980769,,,,,,,,
19:34:15.320235,0.269231,0.000000,-1.000000,,,,,,,,
19:34:15.320474,0.250000,-0.037037,-1.000000,,,,,,,,
19:34:15.368416,0.230769,-0.018519,-0.980769,,,,,,,,
19:34:15.390300,0.230769,-0.018519,-1.000000,,,,,,,,
19:34:15.401540,0.230769,0.018519,-1.000000,,,,,,,,
19:34:15.421553,0.288462,0.018519,-0.961538,,,,,,,,
19:34:15.433452,0.269231,0.018519,-1.019231,,,,,,,,
19:34:15.437247,0.288462,0.055556,-1.019231,,,,,,,,
19:34:15.440764,0.269231,0.092593,-1.057692,,,,,,,,
19:34:15.477338,0.307692,0.037037,-1.038462,,,,,,,,
19:34:15.477652,0.307692,0.074074,-1.000000,,,,,,,,
19:34:15.477920,0.269231,0.037037,-1.019231,,,,,,,,
19:34:15.478150,0.288462,0.000000,-0.961538,,,,,,,,
19:34:15.495282,0.250000,0.000000,-0.980769,,,,,,,,
19:34:15.513237,0.230769,0.000000,-1.000000,,,,,,,,
19:34:15.553151,0.211538,-0.037037,-1.019231,,,,,,,,
19:34:15.553401,0.192308,0.018519,-1.038462,,,,,,,,
19:34:15.553564,0.173077,0.018519,-1.019231,,,,,,,,
19:34:15.553750,0.211538,0.018519,-1.000000,,,,,,,,
19:34:15.568062,0.173077,0.018519,-1.019231,,,,,,,,
19:34:15.569079,0.173077,-0.037037,-1.000000,,,,,,,,
19:34:15.609749,0.115385,-0.037037,-1.019231,,,,,,,,
19:34:15.666875,0.115385,0.000000,-1.019231,,,,,,,,
19:34:15.667073,0.115385,-0.018519,-1.000000,,,,,,,,
19:34:15.683965,0.134615,0.018519,-1.000000,,,,,,,,
19:34:15.710237,0.134615,0.000000,-0.980769,,,,,,,,
19:34:15.710377,0.134615,0.037037,-1.019231,,,,,,,,
19:34:15.719640,0.153846,0.037037,-1.038462,,,,,,,,
19:34:15.720285,0.115385,0.055556,-1.019231,,,,,,,,
19:34:15.763837,0.076923,0.018519,-1.038462,,,,,,,,
19:34:15.764230,0.057692,0.018519,-1.038462,,,,,,,,
19:34:15.776046,0.019231,0.018519,-1.057692,,,,,,,,
19:34:15.776323,0.019231,0.000000,-1.096154,,,,,,,,
19:34:15.816038,0.019231,0.000000,-1.038462,,,,,,,,
19:34:15.816236,-0.019231,-0.018519,-1.000000,,,,,,,,
19:34:15.836319,-0.057692,-0.037037,-0.923077,,,,,,,,
19:34:15.836532,-0.192308,-0.055556,-0.942308,,,,,,,,
19:34:15.849480,-0.173077,-0.074074,-0.884615,,,,,,,,
19:34:15.851655,-0.250000,-0.092593,-0.846154,,,,,,,,
19:34:15.877745,-0.307692,-0.129630,-0.923077,,,,,,,,
19:34:15.878019,-0.288462,-0.129630,-0.884615,,,,,,,,
19:34:15.889076,-0.326923,-0.129630,-0.884615,,,,,,,,
19:34:15.891529,-0.365385,-0.129630,-0.865385,,,,,,,,
19:34:15.916393,-0.384615,-0.185185,-0.865385,,,,,,,,
19:34:15.917339,-0.403846,-0.185185,-0.826923,,,,,,,,
19:34:15.932154,-0.461538,-0.166667,-0.807692,,,,,,,,
19:34:15.935777,-0.480769,-0.185185,-0.807692,,,,,,,,
19:34:15.950364,-0.557692,-0.203704,-0.826923,,,,,,,,
19:34:15.953296,-0.576923,-0.203704,-0.769231,,,,,,,,
19:34:15.979772,-0.596154,-0.203704,-0.730769,,,,,,,,
19:34:15.980031,-0.653846,-0.259259,-0.750000,,,,,,,,
19:34:15.997854,-0.653846,-0.259259,-0.711538,,,,,,,,
19:34:15.997994,-0.692308,-0.240741,-0.692308,,,,,,,,
19:34:16.033324,-0.711538,-0.240741,-0.673077,,,,,,,,
19:34:16.033563,-0.769231,-0.259259,-0.634615,,,,,,,,
19:34:16.033695,-0.788462,-0.240741,-0.596154,,,,,,,,
19:34:16.060323,-0.788462,-0.240741,-0.557692,,,,,,,,
19:34:16.092552,-0.788462,-0.259259,-0.519231,,,,,,,,
19:34:16.103222,-0.788462,-0.203704,-0.461538,,,,,,,,
19:34:16.116449,-0.788462,-0.222222,-0.423077,,,,,,,,
19:34:16.116622,-0.846154,-0.222222,-0.423077,,,,,,,,
19:34:16.134769,-0.884615,-0.240741,-0.442308,,,,,,,,
19:34:16.135591,-0.865385,-0.240741,-0.403846,,,,,,,,
19:34:16.190479,-0.865385,-0.259259,-0.365385,,,,,,,,
19:34:16.206701,-0.846154,-0.259259,-0.346154,,,,,,,,
19:34:16.207352,-0.826923,-0.203704,-0.307692,,,,,,,,
19:34:16.237464,-0.865385,-0.222222,-0.326923,,,,,,,,
19:34:16.237710,-0.903846,-0.240741,-0.288462,,,,,,,,
19:34:16.280798,-0.923077,-0.222222,-0.269231,,,,,,,,
19:34:16.281210,-0.903846,-0.203704,-0.250000,,,,,,,,
19:34:16.293284,-0.903846,-0.240741,-0.250000,,,,,,,,
19:34:16.301942,-0.903846,-0.203704,-0.230769,,,,,,,,
19:34:16.335543,-0.903846,-0.259259,-0.230769,,,,,,,,
19:34:16.335711,-0.903846,-0.203704,-0.230769,,,,,,,,
19:34:16.351822,-0.884615,-0.222222,-0.230769,,,,,,,,
19:34:16.454276,-0.884615,-0.222222,-0.288462,,,,,,,,
19:34:16.473076,-0.846154,-0.222222,-0.269231,,,,,,,,
19:34:16.489101,-0.884615,-0.203704,-0.326923,,,,,,,,
19:34:16.515723,-0.826923,-0.222222,-0.269231,,,,,,,,
19:34:16.516079,-0.865385,-0.222222,-0.288462,,,,,,,,
19:34:16.536565,-0.903846,-0.203704,-0.288462,,,,,,,,
19:34:16.551242,-0.865385,-0.222222,-0.269231,,,,,,,,
19:34:16.569082,-0.903846,-0.203704,-0.326923,,,,,,,,
19:34:16.569323,-0.923077,-0.203704,-0.365385,,,,,,,,
19:34:16.589759,-0.884615,-0.222222,-0.346154,,,,,,,,
19:34:16.589994,-0.865385,-0.222222,-0.326923,,,,,,,,
19:34:16.596669,-0.884615,-0.203704,-0.346154,,,,,,,,
19:34:16.618946,-0.884615,-0.203704,-0.384615,,,,,,,,
19:34:16.619073,-0.903846,-0.203704,-0.403846,,,,,,,,
19:34:16.636526,-0.923077,-0.240741,-0.423077,,,,,,,,
19:34:16.651867,-0.942308,-0.203704,-0.442308,,,,,,,,
19:34:16.670608,-0.942308,-0.240741,-0.480769,,,,,,,,
19:34:16.686779,-0.923077,-0.203704,-0.500000,,,,,,,,
19:34:16.722371,-0.903846,-0.240741,-0.557692,,,,,,,,
19:34:16.722612,-0.865385,-0.240741,-0.653846,,,,,,,,
19:34:16.722756,-0.942308,-0.296296,-0.788462,,,,,,,,
19:34:16.740317,-1.000000,-0.277778,-0.788462,,,,,,,,
19:34:16.748085,-0.942308,-0.277778,-0.750000,,,,,,,,
19:34:16.752136,-0.750000,-0.296296,-0.615385,,,,,,,,
19:34:16.783092,-0.673077,-0.296296,-0.692308,,,,,,,,
19:34:16.783373,-0.596154,-0.240741,-0.769231,,,,,,,,
19:34:16.789301,-0.538462,-0.222222,-0.807692,,,,,,,,
19:34:16.793065,-0.461538,-0.185185,-0.826923,,,,,,,,
19:34:16.818745,-0.288462,-0.185185,-0.807692,,,,,,,,
19:34:16.819430,-0.173077,-0.166667,-0.826923,,,,,,,,
19:34:16.848108,-0.096154,-0.129630,-0.807692,,,,,,,,
19:34:16.848426,-0.134615,-0.185185,-0.788462,,,,,,,,
19:34:16.859993,-0.115385,-0.129630,-0.826923,,,,,,,,
19:34:16.861182,0.000000,-0.166667,-0.884615,,,,,,,,
19:34:16.888309,0.057692,-0.185185,-0.923077,,,,,,,,
19:34:16.888660,0.038462,-0.092593,-0.923077,,,,,,,,
19:34:16.889252,0.076923,-0.074074,-0.942308,,,,,,,,
19:34:16.902432,0.115385,-0.018519,-0.942308,,,,,,,,
19:34:16.916101,0.269231,-0.018519,-0.923077,,,,,,,,
19:34:16.917250,0.384615,-0.055556,-0.884615,,,,,,,,
19:34:16.955452,0.384615,-0.055556,-0.865385,,,,,,,,
19:34:16.955760,0.480769,-0.074074,-0.769231,,,,,,,,
19:34:16.966563,0.480769,-0.074074,-0.826923,,,,,,,,
19:34:16.966699,0.519231,-0.074074,-0.846154,,,,,,,,
19:34:17.000704,0.538462,-0.037037,-0.846154,,,,,,,,
19:34:17.001229,0.596154,-0.018519,-0.750000,,,,,,,,
19:34:17.001573,0.673077,0.000000,-0.692308,,,,,,,,
19:34:17.021604,0.673077,0.055556,-0.673077,,,,,,,,
19:34:17.021727,0.750000,0.037037,-0.615385,,,,,,,,
19:34:17.026441,0.730769,0.092593,-0.634615,,,,,,,,
19:34:17.060298,0.750000,0.092593,-0.596154,,,,,,,,
19:34:17.060646,0.769231,0.092593,-0.634615,,,,,,,,
19:34:17.060839,0.807692,0.092593,-0.634615,,,,,,,,
19:34:17.066776,0.807692,0.129630,-0.634615,,,,,,,,
19:34:17.086483,0.807692,0.129630,-0.596154,,,,,,,,
19:34:17.086734,0.865385,0.166667,-0.596154,,,,,,,,
19:34:17.115794,0.903846,0.148148,-0.576923,,,,,,,,
19:34:17.116245,0.923077,0.185185,-0.538462,,,,,,,,
19:34:17.123799,0.942308,0.185185,-0.480769,,,,,,,,
19:34:17.124138,0.980769,0.222222,-0.403846,,,,,,,,
19:34:17.151658,1.019231,0.203704,-0.346154,,,,,,,,
19:34:17.166736,0.980769,0.166667,-0.384615,,,,,,,,
19:34:17.171695,0.942308,0.203704,-0.403846,,,,,,,,
19:34:17.175432,0.942308,0.222222,-0.461538,,,,,,,,
19:34:17.221760,0.903846,0.240741,-0.442308,,,,,,,,
19:34:17.222241,0.942308,0.203704,-0.403846,,,,,,,,
19:34:17.252996,0.980769,0.222222,-0.307692,,,,,,,,
19:34:17.268882,1.000000,0.222222,-0.269231,,,,,,,,
19:34:17.269796,0.942308,0.222222,-0.326923,,,,,,,,
19:34:17.284538,0.980769,0.222222,-0.269231,,,,,,,,
19:34:17.284828,0.961538,0.240741,-0.365385,,,,,,,,
19:34:17.327302,0.961538,0.185185,-0.307692,,,,,,,,
19:34:17.327473,0.961538,0.166667,-0.307692,,,,,,,,
19:34:17.327563,0.980769,0.148148,-0.288462,,,,,,,,
19:34:17.345492,1.000000,0.111111,-0.307692,,,,,,,,
19:34:17.345851,1.000000,0.111111,-0.269231,,,,,,,,
19:34:17.363888,0.961538,0.166667,-0.288462,,,,,,,,
19:34:17.364200,0.961538,0.203704,-0.288462,,,,,,,,
19:34:17.397585,0.942308,0.222222,-0.250000,,,,,,,,
19:34:17.397889,0.980769,0.259259,-0.230769,,,,,,,,
19:34:17.398119,0.961538,0.148148,-0.288462,,,,,,,,
19:34:17.398303,1.000000,0.111111,-0.250000,,,,,,,,
19:34:17.415777,1.038462,0.111111,-0.230769,,,,,,,,
19:34:17.451906,1.019231,0.148148,-0.250000,,,,,,,,
19:34:17.452212,0.980769,0.240741,-0.192308,,,,,,,,
19:34:17.452419,1.000000,0.222222,-0.211538,,,,,,,,
19:34:17.467482,0.961538,0.240741,-0.211538,,,,,,,,
19:34:17.472271,1.019231,0.203704,-0.153846,,,,,,,,
19:34:17.483382,1.038462,0.166667,-0.153846,,,,,,,,
19:34:17.507438,1.000000,0.203704,-0.153846,,,,,,,,
19:34:17.507698,1.019231,0.148148,-0.173077,,,,,,,,
19:34:17.516402,0.980769,0.240741,-0.230769,,,,,,,,
19:34:17.520248,1.000000,0.222222,-0.192308,,,,,,,,
19:34:17.562273,0.961538,0.296296,-0.211538,,,,,,,,
19:34:17.562610,1.000000,0.296296,-0.153846,,,,,,,,
19:34:17.562813,1.057692,0.240741,-0.115385,,,,,,,,
19:34:17.563063,1.000000,0.166667,-0.076923,,,,,,,,
19:34:17.584418,1.000000,0.111111,-0.057692,,,,,,,,
19:34:17.584566,1.000000,0.074074,-0.019231,,,,,,,,
19:34:17.597582,1.000000,0.092593,-0.038462,,,,,,,,
19:34:17.614237,0.980769,0.185185,-0.000000,,,,,,,,
19:34:17.623478,1.019231,0.203704,-0.038462,,,,,,,,
19:34:17.623729,1.000000,0.166667,-0.076923,,,,,,,,
19:34:17.646591,1.019231,0.166667,-0.038462,,,,,,,,
19:34:17.674657,1.000000,0.222222,-0.038462,,,,,,,,
19:34:17.675026,0.980769,0.240741,-0.019231,,,,,,,,
19:34:17.675260,1.038462,0.148148,0.019231,,,,,,,,
19:34:17.687816,1.019231,0.203704,0.076923,,,,,,,,
19:34:17.690274,0.961538,0.203704,0.019231,,,,,,,,
19:34:17.727275,1.019231,0.111111,-0.000000,,,,,,,,
19:34:17.727627,0.923077,0.185185,-0.057692,,,,,,,,
19:34:17.727883,1.000000,0.203704,0.038462,,,,,,,,
19:34:17.754409,0.961538,0.148148,0.019231,,,,,,,,
19:34:17.781164,1.000000,0.240741,-0.000000,,,,,,,,
19:34:17.790457,1.019231,0.222222,0.153846,,,,,,,,
19:34:17.790752,1.000000,0.148148,0.076923,,,,,,,,
19:34:17.839515,1.000000,0.185185,0.057692,,,,,,,,
19:34:17.839687,1.057692,0.240741,0.076923,,,,,,,,
19:34:17.839919,1.019231,0.203704,0.057692,,,,,,,,
19:34:17.840127,1.000000,0.203704,0.038462,,,,,,,,
19:34:17.857817,1.000000,0.203704,0.076923,,,,,,,,
19:34:17.901676,1.019231,0.203704,0.115385,,,,,,,,
19:34:17.902028,1.000000,0.203704,0.076923,,,,,,,,
19:34:17.985688,1.019231,0.148148,0.076923,,,,,,,,
19:34:17.985971,0.980769,0.166667,0.019231,,,,,,,,
19:34:18.033652,0.980769,0.185185,0.019231,,,,,,,,
19:34:18.033855,1.019231,0.148148,0.076923,,,,,,,,
19:34:18.034090,1.019231,0.203704,0.076923,,,,,,,,
19:34:18.084161,1.000000,0.203704,0.038462,,,,,,,,
19:34:18.084467,1.019231,0.185185,0.057692,,,,,,,,
19:34:18.105341,1.000000,0.240741,0.038462,,,,,,,,
19:34:18.141464,1.057692,0.240741,0.076923,,,,,,,,
19:34:18.161721,1.000000,0.185185,0.057692,,,,,,,,
19:34:18.198540,1.000000,0.185185,0.038462,,,,,,,,
19:34:18.198718,1.019231,0.185185,0.057692,,,,,,,,
19:34:18.206765,1.000000,0.185185,0.019231,,,,,,,,
19:34:18.256657,0.961538,0.203704,0.019231,,,,,,,,
19:34:18.257028,1.019231,0.185185,0.038462,,,,,,,,
19:34:18.282307,1.000000,0.203704,-0.000000,,,,,,,,
19:34:18.282584,1.019231,0.185185,0.038462,,,,,,,,
19:34:18.314779,1.000000,0.185185,-0.000000,,,,,,,,
19:34:18.341568,1.019231,0.203704,0.038462,,,,,,,,
19:34:18.360518,1.019231,0.222222,0.019231,,,,,,,,
19:34:18.427767,1.019231,0.203704,0.038462,,,,,,,,
19:34:18.427945,1.000000,0.185185,-0.000000,,,,,,,,
19:34:18.445526,0.961538,0.203704,-0.019231,,,,,,,,
19:34:18.485906,1.000000,0.222222,-0.000000,,,,,,,,
19:34:18.486278,1.019231,0.240741,0.019231,,,,,,,,
19:34:18.502175,1.000000,0.240741,-0.000000,,,,,,,,
19:34:18.502437,1.019231,0.222222,0.019231,,,,,,,,
19:34:18.539531,1.019231,0.185185,0.019231,,,,,,,,
19:34:18.549983,1.000000,0.222222,-0.019231,,,,,,,,
19:34:18.602657,1.057692,0.203704,-0.000000,,,,,,,,
19:34:18.613481,1.019231,0.240741,-0.019231,,,,,,,,
19:34:18.613694,1.019231,0.203704,-0.000000,,,,,,,,
19:34:18.660130,1.000000,0.203704,-0.038462,,,,,,,,
19:34:18.666819,1.019231,0.185185,-0.019231,,,,,,,,
19:34:18.670788,1.000000,0.185185,-0.057692,,,,,,,,
19:34:18.717718,1.019231,0.203704,-0.000000,,,,,,,,
19:34:18.736610,1.000000,0.203704,-0.038462,,,,,,,,
19:34:18.751676,1.019231,0.203704,-0.000000,,,,,,,,
19:34:18.769657,1.000000,0.185185,-0.057692,,,,,,,,
19:34:18.822286,1.019231,0.185185,-0.019231,,,,,,,,
19:34:18.839675,1.057692,0.222222,-0.000000,,,,,,,,
19:34:18.839901,1.019231,0.240741,-0.019231,,,,,,,,
19:34:18.845889,1.019231,0.203704,-0.000000,,,,,,,,
19:34:18.907836,1.000000,0.185185,-0.057692,,,,,,,,
19:34:18.965352,0.961538,0.203704,-0.057692,,,,,,,,
19:34:18.999253,1.000000,0.203704,-0.038462,,,,,,,,
19:34:18.999505,1.000000,0.203704,-0.076923,,,,,,,,
19:34:19.018814,1.019231,0.203704,-0.057692,,,,,,,,
19:34:19.019113,1.038462,0.203704,-0.076923,,,,,,,,
19:34:19.051280,1.019231,0.185185,-0.096154,,,,,,,,
19:34:19.111104,1.019231,0.203704,-0.038462,,,,,,,,
19:34:19.111286,1.019231,0.203704,-0.076923,,,,,,,,
19:34:19.238354,1.019231,0.185185,-0.038462,,,,,,,,
19:34:19.238497,1.000000,0.185185,-0.076923,,,,,,,,
19:34:19.285094,1.019231,0.222222,-0.096154,,,,,,,,
19:34:19.285351,1.000000,0.185185,-0.096154,,,,,,,,
19:34:19.333951,1.057692,0.185185,-0.076923,,,,,,,,
19:34:19.334303,1.019231,0.185185,-0.096154,,,,,,,,
19:34:19.372962,1.000000,0.203704,-0.115385,,,,,,,,
19:34:19.389729,1.019231,0.185185,-0.096154,,,,,,,,
19:34:19.441785,1.000000,0.185185,-0.134615,,,,,,,,
19:34:19.442121,1.019231,0.185185,-0.076923,,,,,,,,
19:34:19.632828,1.000000,0.148148,-0.134615,,,,,,,,
19:34:19.652512,1.000000,0.185185,-0.134615,,,,,,,,
19:34:19.682361,1.057692,0.185185,-0.115385,,,,,,,,
19:34:19.682591,1.038462,0.203704,-0.153846,,,,,,,,
19:34:19.694113,1.038462,0.166667,-0.153846,,,,,,,,
19:34:19.694327,0.980769,0.166667,-0.173077,,,,,,,,
19:34:19.721687,1.000000,0.148148,-0.153846,,,,,,,,
19:34:19.721933,0.980769,0.166667,-0.173077,,,,,,,,
19:34:19.733489,0.961538,0.148148,-0.211538,,,,,,,,
19:34:19.779377,1.000000,0.148148,-0.192308,,,,,,,,
19:34:19.779781,0.961538,0.166667,-0.250000,,,,,,,,
19:34:19.790667,1.019231,0.148148,-0.230769,,,,,,,,
19:34:19.790905,1.000000,0.148148,-0.269231,,,,,,,,
19:34:19.805529,0.980769,0.166667,-0.250000,,,,,,,,
19:34:19.896220,0.961538,0.148148,-0.288462,,,,,,,,
19:34:19.896555,0.961538,0.129630,-0.307692,,,,,,,,
19:34:19.896655,1.019231,0.129630,-0.269231,,,,,,,,
19:34:19.896833,0.961538,0.166667,-0.326923,,,,,,,,
19:34:19.918092,0.961538,0.129630,-0.326923,,,,,,,,
19:34:19.918322,0.980769,0.148148,-0.326923,,,,,,,,
19:34:19.953196,0.961538,0.148148,-0.365385,,,,,,,,
19:34:19.953639,0.980769,0.148148,-0.326923,,,,,,,,
19:34:19.977819,0.961538,0.166667,-0.365385,,,,,,,,
19:34:19.985299,0.961538,0.148148,-0.403846,,,,,,,,
19:34:20.036685,0.961538,0.166667,-0.365385,,,,,,,,
19:34:20.085786,0.961538,0.148148,-0.384615,,,,,,,,
19:34:20.102858,0.980769,0.148148,-0.365385,,,,,,,,
19:34:20.137227,0.961538,0.129630,-0.384615,,,,,,,,
19:34:20.137553,0.980769,0.166667,-0.346154,,,,,,,,
19:34:20.153498,0.923077,0.148148,-0.403846,,,,,,,,
19:34:20.153781,0.961538,0.166667,-0.384615,,,,,,,,
19:34:20.160522,0.923077,0.166667,-0.403846,,,,,,,,
19:34:20.196416,0.923077,0.111111,-0.403846,,,,,,,,
19:34:20.196626,0.942308,0.166667,-0.365385,,,,,,,,
19:34:20.209968,0.980769,0.148148,-0.384615,,,,,,,,
19:34:20.210215,0.980769,0.148148,-0.346154,,,,,,,,
19:34:20.254407,0.961538,0.148148,-0.384615,,,,,,,,
19:34:20.269209,0.980769,0.148148,-0.346154,,,,,,,,
19:34:20.284072,0.961538,0.148148,-0.384615,,,,,,,,
19:34:20.317799,0.980769,0.166667,-0.346154,,,,,,,,
19:34:20.318038,0.942308,0.166667,-0.365385,,,,,,,,
19:34:20.334606,0.923077,0.129630,-0.403846,,,,,,,,
19:34:20.334845,0.942308,0.166667,-0.365385,,,,,,,,
19:34:20.368454,0.942308,0.166667,-0.403846,,,,,,,,
19:34:20.368659,0.961538,0.166667,-0.384615,,,,,,,,
19:34:20.389054,0.923077,0.166667,-0.403846,,,,,,,,
19:34:20.401232,0.980769,0.148148,-0.346154,,,,,,,,
19:34:20.401947,0.980769,0.148148,-0.384615,,,,,,,,
19:34:20.421047,0.923077,0.166667,-0.403846,,,,,,,,
19:34:20.510444,0.980769,0.166667,-0.346154,,,,,,,,
19:34:20.534867,0.980769,0.148148,-0.326923,,,,,,,,
19:34:20.585755,1.000000,0.185185,-0.269231,,,,,,,,
19:34:20.602833,1.019231,0.185185,-0.250000,,,,,,,,
19:34:20.612001,1.038462,0.185185,-0.192308,,,,,,,,
19:34:20.642153,1.057692,0.185185,-0.153846,,,,,,,,
19:34:20.642471,1.019231,0.203704,-0.153846,,,,,,,,
19:34:20.650013,0.980769,0.203704,-0.173077,,,,,,,,
19:34:20.650371,1.019231,0.185185,-0.153846,,,,,,,,
19:34:20.676694,1.019231,0.222222,-0.134615,,,,,,,,
19:34:20.701339,1.057692,0.203704,-0.076923,,,,,,,,
19:34:20.754825,1.000000,0.203704,-0.134615,,,,,,,,
19:34:20.755182,1.000000,0.166667,-0.115385,,,,,,,,
19:34:20.775381,0.980769,0.166667,-0.134615,,,,,,,,
19:34:20.783910,1.000000,0.185185,-0.153846,,,,,,,,
19:34:20.813266,0.961538,0.166667,-0.173077,,,,,,,,
19:34:20.813551,0.980769,0.166667,-0.134615,,,,,,,,
19:34:20.831900,0.961538,0.166667,-0.173077,,,,,,,,
19:34:20.832212,1.000000,0.148148,-0.153846,,,,,,,,
19:34:20.846586,1.019231,0.203704,-0.115385,,,,,,,,
19:34:20.869886,1.000000,0.129630,-0.115385,,,,,,,,
19:34:20.870115,0.961538,0.240741,-0.134615,,,,,,,,
19:34:20.928893,1.000000,0.240741,-0.096154,,,,,,,,
19:34:20.929271,1.000000,0.185185,-0.096154,,,,,,,,
19:34:20.929401,1.000000,0.203704,-0.153846,,,,,,,,
19:34:20.945841,1.057692,0.277778,0.076923,,,,,,,,
19:34:20.946127,1.019231,0.240741,0.076923,,,,,,,,
19:34:20.946245,1.000000,0.129630,0.019231,,,,,,,,
19:34:20.959788,1.000000,0.111111,-0.076923,,,,,,,,
19:34:20.959909,1.038462,0.277778,0.038462,,,,,,,,
19:34:20.994056,1.019231,0.314815,0.115385,,,,,,,,
19:34:20.994448,1.019231,0.203704,0.115385,,,,,,,,
19:34:21.018219,0.961538,0.055556,-0.057692,,,,,,,,
19:34:21.018465,1.019231,0.185185,0.038462,,,,,,,,
19:34:21.018580,1.000000,0.296296,0.173077,,,,,,,,
19:34:21.052662,1.000000,0.259259,0.173077,,,,,,,,
19:34:21.052908,1.057692,0.222222,0.173077,,,,,,,,
19:34:21.053268,0.961538,0.148148,0.173077,,,,,,,,
19:34:21.066809,0.980769,0.129630,0.115385,,,,,,,,
19:34:21.067085,1.019231,0.222222,0.173077,,,,,,,,
